Date,Open,High,Low,Close,Volume
2022-05-12,294.6915,297.8129,293.2226,294.6915,3524248.0
2022-05-13,298.3637,302.4031,296.8948,301.6686,2677810.0
2022-05-16,302.9539,303.6883,297.8129,299.4653,2435729.0
2022-05-17,299.4653,312.6851,299.4653,312.1343,5356188.0
2022-05-18,315.8065,315.8065,308.6458,313.4196,3322783.0
2022-05-19,303.8719,306.2588,300.567,303.8719,3981740.0
2022-05-20,305.708,310.1146,304.79,308.4621,5289553.0
2022-05-23,306.9933,306.9933,302.4031,304.2392,3583434.0
2022-05-24,304.2392,304.6064,294.8751,298.1801,4260781.0
2022-05-25,298.9145,300.7506,295.9768,297.9965,2583876.0
2022-05-26,299.4653,299.8326,294.3243,298.5473,2817485.0
2022-05-27,304.79,307.9113,299.8326,303.6883,3634013.0
2022-05-30,306.4425,316.1737,305.8916,310.2982,6483120.0
2022-05-31,310.1146,312.5015,306.9933,311.3999,12777840.0
2022-06-01,309.7474,318.1934,307.9113,315.8065,5284746.0
2022-06-02,312.8687,315.2557,310.1146,313.9704,2065091.0
2022-06-06,313.7868,319.1114,310.1146,319.1114,3542745.0
2022-06-07,318.7442,328.4755,314.7048,323.3344,7597184.0
2022-06-08,326.823,333.0657,322.0492,331.5968,8347757.0
2022-06-09,330.6788,330.8624,324.9869,326.2722,4996685.0
2022-06-10,319.295,326.0886,317.8262,326.0886,4186795.0
2022-06-13,313.9704,320.2131,312.3179,313.9704,4107754.0
2022-06-14,309.3802,314.8884,306.8097,313.6032,3478255.0
2022-06-15,313.6032,330.3115,313.236,326.2722,7071608.0
2022-06-16,326.2722,330.4952,318.9278,320.2131,3696026.0
2022-06-17,319.295,329.3935,318.1934,326.823,5266963.0
2022-06-20,326.823,331.5968,324.0689,329.0263,3154799.0
2022-06-21,329.9443,336.5542,326.0886,334.3509,4929809.0
2022-06-22,336.187,340.9608,329.5771,330.3115,5520071.0
2022-06-23,327.741,334.5345,327.741,329.9443,3183033.0
2022-06-24,334.1673,346.1019,331.4132,343.5314,7463422.0
2022-06-27,356.2003,371.0726,354.3643,367.4004,20773978.0
2022-06-28,366.1152,366.1152,354.5479,364.0955,9409712.0
2022-06-29,359.8725,365.1971,349.2232,353.079,7488932.0
2022-06-30,355.0987,362.0758,350.8757,354.3643,6676290.0
2022-07-04,347.938,348.3052,336.187,343.3477,7834048.0
2022-07-05,343.3477,346.1019,336.9215,340.0428,4391073.0
2022-07-06,335.0854,344.2658,333.9837,337.6559,3363576.0
2022-07-07,337.6559,341.1444,332.8821,340.2264,2733755.0
2022-07-08,347.0199,347.7543,342.4297,345.0002,3983906.0
2022-07-11,339.8592,342.7969,333.2493,336.3706,3363527.0
2022-07-12,333.4329,337.2887,332.3312,333.8001,2540722.0
2022-07-13,334.1673,335.6362,329.2099,331.2296,2372823.0
2022-07-14,329.9443,333.8001,327.9246,332.3312,2396709.0
2022-07-15,328.6591,331.5968,322.9672,323.1508,3365452.0
2022-07-18,324.6197,327.9246,319.6623,326.6394,3667455.0
2022-07-19,325.1705,327.1902,322.2328,322.6,2088729.0
2022-07-20,325.7213,333.8001,325.7213,330.4952,4156364.0
2022-07-21,331.046,331.4132,321.4983,323.8853,2773759.0
2022-07-22,324.6197,326.6394,320.5803,322.7836,1999092.0
2022-07-25,323.1508,327.1902,321.3147,326.6394,3330076.0
2022-07-26,333.4329,339.492,331.5968,338.0231,4543216.0
2022-07-27,339.6756,340.9608,335.8198,337.2887,2592570.0
2022-07-28,339.8592,340.9608,336.187,337.4723,2567595.0
2022-07-29,338.5739,340.5936,327.9246,329.5771,3961651.0
2022-08-01,330.6788,334.3509,327.3738,332.6985,2349820.0
2022-08-02,328.1082,329.2099,317.8262,321.682,4313237.0
2022-08-03,324.0689,325.5377,319.295,320.3967,1809836.0
2022-08-04,324.0689,329.2099,321.8656,327.5574,2179397.0
2022-08-05,328.1082,330.1279,324.6197,328.6591,1620123.0
2022-08-08,328.6591,329.3935,324.9869,327.0066,1616537.0
2022-08-09,327.5574,327.5574,319.6623,323.518,3135963.0
2022-08-10,323.7016,323.7016,313.4196,315.9901,4011607.0
2022-08-11,321.1311,321.3147,317.0917,319.4787,2496946.0
2022-08-12,320.2131,320.5803,317.6426,320.0295,1788425.0
2022-08-15,318.1934,322.6,316.7245,318.377,2041089.0
2022-08-16,318.377,320.2131,314.3376,318.1934,2871783.0
2022-08-17,318.1934,318.9278,312.6851,313.236,3847422.0
2022-08-18,313.7868,313.7868,304.79,306.9933,6115184.0
2022-08-19,303.5047,309.1966,303.5047,306.8097,1788912.0
2022-08-22,304.0555,304.6064,301.8522,302.9539,3900893.0
2022-08-23,301.485,302.5867,297.6292,300.567,3702200.0
2022-08-24,300.1998,300.567,292.6718,293.7735,4739357.0
2022-08-25,293.9571,304.6064,293.2226,304.4228,3433443.0
2022-08-26,305.1572,305.8916,298.7309,301.8522,3414927.0
2022-08-29,298.3637,298.3637,290.4685,294.8751,4814956.0
2022-08-30,296.4063,297.3343,291.9519,293.6223,3846435.0
2022-08-31,289.9103,298.0768,288.9823,294.9215,3759956.0
2022-09-01,292.3231,292.8799,288.9823,288.9823,4682291.0
2022-09-02,288.2399,291.7663,288.2399,291.7663,3177214.0
2022-09-05,289.1679,290.6527,282.115,284.3422,4936243.0
2022-09-06,283.043,288.0543,283.043,284.7134,1887211.0
2022-09-07,282.6718,282.6718,278.5886,282.4862,2908746.0
2022-09-08,283.2286,284.1566,279.331,280.259,1981218.0
2022-09-09,281.187,290.0959,280.259,288.6111,3437230.0
2022-09-13,286.9406,290.8383,285.827,286.5694,2062982.0
2022-09-14,279.1454,281.187,276.5469,278.9598,4176724.0
2022-09-15,277.6605,281.7438,277.6605,281.7438,1959606.0
2022-09-16,277.6605,279.7022,273.9485,274.3197,4967190.0
2022-09-19,272.6493,273.7629,268.1948,270.4221,2573624.0
2022-09-20,271.9069,273.3917,270.4221,271.5357,2021564.0
2022-09-21,270.4221,270.9789,267.4524,268.3804,3075958.0
2022-09-22,262.6268,264.6684,256.5019,260.7708,5957668.0
2022-09-23,258.5435,261.142,257.2443,257.4299,3275883.0
2022-09-26,255.2027,263.1836,255.2027,259.4715,4420148.0
2022-09-27,260.3996,265.782,258.5435,260.5852,3379468.0
2022-09-28,259.4715,261.3276,251.6763,253.7179,4682493.0
2022-09-29,256.6875,259.1003,249.2634,250.1915,4574438.0
2022-09-30,246.8506,254.0891,246.8506,250.1915,3880494.0
2022-10-03,246.2938,248.521,244.0666,247.4074,2920119.0
2022-10-05,261.8844,266.71,257.2443,264.2972,5849089.0
2022-10-06,267.0812,267.0812,262.998,263.926,2616841.0
2022-10-07,262.6268,263.5548,258.9147,260.7708,2024273.0
2022-10-10,255.2027,255.7595,250.9339,252.9755,3956691.0
2022-10-11,252.9755,252.9755,246.8506,249.0778,3678310.0
2022-10-12,247.7786,256.5019,244.0666,250.7483,4340112.0
2022-10-13,249.0778,250.0058,239.7977,239.7977,4989909.0
2022-10-14,242.953,244.9946,227.3624,228.8472,12122162.0
2022-10-17,226.0632,235.3433,226.0632,234.0441,8298135.0
2022-10-18,238.6841,242.5818,233.1161,239.4265,5799789.0
2022-10-19,239.4265,242.025,234.4153,234.6009,3718381.0
2022-10-20,234.0441,243.6954,228.8472,237.3849,6766067.0
2022-10-21,239.0553,239.0553,232.9305,233.8585,3533425.0
2022-10-24,230.7032,232.0025,209.359,211.7718,13620704.0
2022-10-25,211.7718,212.8855,205.0902,207.8742,14376964.0
2022-10-26,210.287,221.7943,209.7302,216.7831,10222352.0
2022-10-27,221.6087,223.2792,208.431,209.5446,11452321.0
2022-10-28,208.431,214.1847,198.2229,199.3365,13070036.0
2022-10-31,200.2645,200.2645,193.2116,193.9541,11053855.0
2022-11-01,194.1397,213.2567,194.1397,210.1014,15611067.0
2022-11-02,209.5446,220.8663,204.5334,219.1959,9076309.0
2022-11-03,215.2983,217.1543,210.6582,213.2567,7425608.0
2022-11-04,213.9991,233.1161,213.9991,228.476,14470664.0
2022-11-07,230.332,246.4794,228.8472,240.9114,13004266.0
2022-11-08,241.2826,248.521,238.8697,242.7674,9062541.0
2022-11-09,242.7674,245.9226,237.7561,241.2826,5303460.0
2022-11-10,236.4569,239.0553,232.1881,237.3849,6324652.0
2022-11-11,261.6988,267.0812,254.6459,264.1116,15345540.0
2022-11-14,277.4749,278.4029,267.2668,270.7933,15156009.0
2022-11-15,271.1645,287.1262,268.566,286.9406,14956179.0
2022-11-16,287.1262,291.2095,277.4749,282.8574,8018314.0
2022-11-17,278.2173,284.899,274.3197,281.5582,5802841.0
2022-11-18,289.5391,290.4671,276.7325,279.331,5069832.0
2022-11-21,273.7629,273.7629,266.3388,271.1645,5788536.0
2022-11-22,270.6077,271.7213,260.3996,264.2972,6082540.0
2022-11-23,263.1836,270.4221,260.9564,267.8236,3535627.0
2022-11-24,271.7213,276.3613,269.1229,270.4221,3051742.0
2022-11-25,270.4221,270.4221,264.6684,266.8956,3066508.0
2022-11-28,256.1307,262.07,249.6346,258.9147,9145988.0
2022-11-29,259.6572,279.1454,259.6572,278.4029,8108667.0
2022-11-30,276.9181,287.683,274.6909,283.971,7627170.0
2022-12-01,291.3951,300.6752,291.0239,294.3647,11450215.0
2022-12-02,295.6639,296.4063,286.5694,292.5087,5156838.0
2022-12-05,297.3343,307.9137,295.8495,305.6864,9197297.0
2022-12-06,306.4288,313.6673,302.9024,306.2432,6758970.0
2022-12-07,305.3152,315.3377,297.8912,298.0768,11112022.0
2022-12-08,300.1184,313.6673,300.1184,311.4401,6534311.0
2022-12-09,314.5953,323.8754,311.6257,320.9058,8862820.0
2022-12-12,317.565,317.565,311.9969,314.7809,5622983.0
2022-12-13,316.2658,319.0498,311.4401,318.493,4839670.0
2022-12-14,323.8754,327.9587,317.7506,318.8642,5762139.0
2022-12-15,317.0082,320.1634,309.0273,310.8833,4039519.0
2022-12-16,309.2129,315.8945,302.5312,308.8417,7253605.0
2022-12-19,308.6561,316.0801,302.9024,305.872,4131711.0
2022-12-20,302.16,306.0576,295.1071,301.6032,4343785.0
2022-12-21,304.944,308.0993,302.16,304.2016,2519768.0
2022-12-22,310.8833,317.1938,310.8833,313.1105,3985326.0
2022-12-23,308.6561,317.0082,307.7281,315.5233,2774564.0
2022-12-28,319.6066,324.4322,314.9665,317.9362,4307925.0
2022-12-29,313.4817,316.0801,311.8113,315.5233,2479668.0
2022-12-30,320.349,320.5346,312.7393,312.9249,2381253.0
